,created_at,user_id,username,tweet,english
759,2021-02-03 07:36:09 SE Asia Standard Time,1011131281,windimonida11,"@Telkomsel Gak kok, limit paket ny 300 rb, harga paket ny 250 rb. Tapi muncul tulisanny nominal tagihan yg bsru dibayar tadi 232.143 Fyi, tmn saya 0 semua mba. Saya doang yg begitu. Dan bukan karena overlimit. Karna cma baru tes telfn doang kemarin.","@Telkomsel Nope, limit package 300 rb ny, ny package price of 250K. But it appears that the bill nominal tulisanny bsru paid the last 232 143 Fyi, my tmn 0 all mba. My reply doang so. And not because of overlimit. Because the new CMA doang telfn test yesterday."
760,2021-02-03 06:28:03 SE Asia Standard Time,293943436,nyangrossvalin,"@tanyainrl Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/8KchWEwpVI","@tanyainrl Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/8KchWEwpVI"
761,2021-02-03 06:27:06 SE Asia Standard Time,293943436,nyangrossvalin,"@BAMBlN0 Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/1sobQOjC82","@ BAMBlN0 Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/1sobQOjC82"
762,2021-02-03 06:26:11 SE Asia Standard Time,293943436,nyangrossvalin,"@subtanyarl Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/0KYar6S315","@subtanyarl Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/0KYar6S315"
763,2021-02-03 06:25:12 SE Asia Standard Time,293943436,nyangrossvalin,"@ikiygai Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/7ApGZBHSfZ","@ikiygai Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/7ApGZBHSfZ"
764,2021-02-03 06:24:26 SE Asia Standard Time,293943436,nyangrossvalin,"@nqmnfkrii_ Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/OR1OBcUOq8","@nqmnfkrii_ Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/OR1OBcUOq8"
765,2021-02-03 06:23:58 SE Asia Standard Time,293943436,nyangrossvalin,"@outofcontext_id Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/VAFbU2C6tQ","@outofcontext_id Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/VAFbU2C6tQ"
766,2021-02-03 06:23:22 SE Asia Standard Time,293943436,nyangrossvalin,"@ReceinAja Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/3C91GQYJ1S","@ReceinAja Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/3C91GQYJ1S"
767,2021-02-03 06:22:03 SE Asia Standard Time,293943436,nyangrossvalin,"@KuntoAjiW Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/KrRDAkJsi4","@KuntoAjiW Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/KrRDAkJsi4"
768,2021-02-03 06:20:48 SE Asia Standard Time,293943436,nyangrossvalin,"@ httprlph Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/Oix53jPhZE","@ Httprlph Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/Oix53jPhZE"
769,2021-02-03 06:19:51 SE Asia Standard Time,293943436,nyangrossvalin,"@daraprayoga_ Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/Se0EM8fOzC","@daraprayoga_ Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/Se0EM8fOzC"
770,2021-02-03 00:58:10 SE Asia Standard Time,3178641198,sft92ksj,"Makin hari lo bukan nya makin bagus. Malah makin ancur, pinter naikin harga sinyalnya makin bego aja -_- @.Telkomsel","Lo Makin was not his day the better. Even more ancur, clever naikin signal further price just stupid -_- @ .Telkomsel"
771,2021-02-02 23:53:15 SE Asia Standard Time,350148616,rilopmbd,"@Telkomsel ini kenapa jaringan internet nya lambat sekali ya akhir2 ini, kecewa sekali, dengan paketan yg serba mahal tapi internet nya tidak sebanding dengan harga","This @Telkomsel why his internet network akhir2 slow yes, disappointed, with paketan Jack of all its internet expensive but not worth the price"
772,2021-02-02 20:38:07 SE Asia Standard Time,756303900,sans_30,Emg telkomsel semakin ksini sudah mengurangi eksistensi nya sebagai jaringan yg stabil dan konsisten terhdp konsumen.. mckk harga nya saja yg semakin lama semakin melunjak.. tp kualitass 👎 sangat mengecewakan khsus nya saat malam hari ... #telkomsel #simpati,Emg telkomsel increasingly ksini already reducing its existence as a stable and consistent network terhdp that consumers .. mckk its price alone who increasingly had risen .. tp kualitass 👎 its very disappointing which particular at night ... #telkomsel #simpati
773,2021-02-02 16:20:05 SE Asia Standard Time,293943436,nyangrossvalin,"@collegemenfess Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/g0E9c8j5vV","@collegemenfess Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/g0E9c8j5vV"
774,2021-02-02 16:18:30 SE Asia Standard Time,293943436,nyangrossvalin,"@gwe_ndut Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/Dz7UASISOs","@gwe_ndut Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/Dz7UASISOs"
775,2021-02-02 16:15:46 SE Asia Standard Time,293943436,nyangrossvalin,"@txtdrimedia Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/UBW4YfLwmd","@txtdrimedia Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/UBW4YfLwmd"
776,2021-02-02 16:14:43 SE Asia Standard Time,293943436,nyangrossvalin,"@recehtapisayng Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/Yw1k56gjfm","@recehtapisayng Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/Yw1k56gjfm"
777,2021-02-02 16:13:57 SE Asia Standard Time,293943436,nyangrossvalin,"@FiersaBesari Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/Gko9Qtdg0n","@FiersaBesari Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/Gko9Qtdg0n"
778,2021-02-02 16:13:10 SE Asia Standard Time,293943436,nyangrossvalin,"@subtanyarl Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/2KNOntEN7u","@subtanyarl Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/2KNOntEN7u"
779,2021-02-02 16:11:39 SE Asia Standard Time,293943436,nyangrossvalin,"@handokotjung Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/32GCCc1bjj","@handokotjung Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/32GCCc1bjj"
780,2021-02-02 16:10:54 SE Asia Standard Time,293943436,nyangrossvalin,"@balyas_ulis Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/Rrf6CsHaNP","@balyas_ulis Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/Rrf6CsHaNP"
781,2021-02-02 16:08:33 SE Asia Standard Time,293943436,nyangrossvalin,"@NgakakSoHard_ Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/JapXa1oLxu","@NgakakSoHard_ Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/JapXa1oLxu"
782,2021-02-02 15:28:25 SE Asia Standard Time,99037061,sashalunarossi,"Baru tau kl paketan @Telkomsel tuh beda2 tiap nomer... Aku cuma punya 2 pilihan, sementara ibu negara ada opsi 30gb sebulan dg harga segitu 😭  https://t.co/7dhM5FAO7l","@Telkomsel new paketan tuh tau kl beda2 every number ... I only have two choices, while the mother country no 30GB option that price dg month 😭 https://t.co/7dhM5FAO7l"
783,2021-02-02 15:21:42 SE Asia Standard Time,1267147855728242689,ctofficialstore,ctofficialstore: PAKET KUOTA TELKOMSEL HARGA TERJANGKAU. DM UNTUK PRICELIST!,ctofficialstore: TELKOMSEL QUOTAS PACKAGE AFFORDABLE PRICE. DM FOR pricelist!
784,2021-02-02 12:36:10 SE Asia Standard Time,1267147855728242689,ctofficialstore,PAKET KUOTA TELKOMSEL HARGA TERJANGKAU. DM UNTUK PRICELIST!,QUOTAS PACKAGE TELKOMSEL AFFORDABLE PRICE. DM FOR pricelist!
785,2021-02-02 10:25:27 SE Asia Standard Time,171827280,hashirenren,"@Telkomsel Halo kak, saya punya kendala. Saya mau beli item in game Di Dragon Raja SEA. Harga itemnya 175.900 termasuk pajak, pulsa saya 187k namun saat ingin beli kenapa insufficient balance? Padahal pulsa saya sudah lebih dari cukup. Mohon solusinya, terimakasih","@Telkomsel kak Hello, I have problems. I want to buy items in the game in the Dragon King of the SEA. Price of the item 175 900 including taxes, my pulse 187k but when I want to buy why insufficient balance? In fact, my pulse is more than enough. We are the solution, thanks"
786,2021-02-02 07:50:35 SE Asia Standard Time,3273838166,ibukucingkejo,"@Telkomsel saya mau beli paketan harga 14rb, pulsa 15,800 kok dibilang tdk mencukupi ya gimana nih? Lg urgent bgt pula.","I want to buy packaged @Telkomsel 14rb price, 15,800 pulses arguably unsatisfying kok ya how ya? Lg urgent bgt anyway."
787,2021-02-02 06:59:44 SE Asia Standard Time,1342747881124425728,conveert,"jual kuota tsel murah, harga under apps ! bisa beli pulsanya juga yaaa  t. pulsa kuota telkomsel #zonauang  https://t.co/2u9yK2OC8h","TSEL's sales quota, the prices under apps! can buy pulsanya also yaaa t. telkomsel quota pulse #zonauang https://t.co/2u9yK2OC8h"
788,2021-02-01 22:08:05 SE Asia Standard Time,1605381517,anfalyusuf5,"Halo min @Telkomsel , mau tanya di app MyTelkomsel ada paketan internet namanya ""Daily Pass"". Itu maksudnya gimana ya Unlimited sehari harga Rp. 6000 tapi batas pemakaian wajar 1GB?","Hello min @Telkomsel, want to ask in the app MyTelkomsel no internet paketan name ""Daily Pass"". That means how ya Unlimited daily price of Rp. 6000 but the fair usage limit of 1GB?"
789,2021-02-01 20:39:02 SE Asia Standard Time,135815019,detikinet,"Untuk menghadirkan variasi paket internet dengan harga terjangkau, operator digital Telkomsel, by.U, membawa Kuota Yang Bikin Aman Jaya harga mulai Rp 1.000.  https://t.co/WQL4K5AeWT","To bring variations of internet packages at affordable prices, digital operator Telkomsel, by.U, bringing quotas That Make Aman Jaya prices starting at Rp 1,000. https://t.co/WQL4K5AeWT"
790,2021-02-01 19:56:06 SE Asia Standard Time,487330598,wifi_id,"Buat #twifi yang pengguna Telkomsel, bisa beli voucher  https://t.co/L0hSMEhr0j via SMS dengan harga 50ribu untuk internetan hingga 30 hari loh!  #wifiid #telkom #Telkomsel #voucherwifiid  https://t.co/2cFmRHWao4","Create #twifi that users of Telkomsel, can buy vouchers https://t.co/L0hSMEhr0j via SMS at a price 50ribu to surf up to 30 days tablets! #wifiid #telkom #Telkomsel #voucherwifiid https://t.co/2cFmRHWao4"
791,2021-02-01 16:17:21 SE Asia Standard Time,1160269159680241664,rifqifaizalf,"Disini ada yg jual kartu Telkomsel aktif, gpp bekas otp juga yg harga murah siap angkut.  #pasarcuan #pejuangcuan #otp #tukangotp #zonacuan #zonauang #telkomsel","Here there which sell Telkomsel card active, former otp GPP also ready conveyance that low price. #pasarcuan #pejuangcuan #otp #tukangotp #zonacuan #zonauang #telkomsel"
792,2021-02-01 15:21:42 SE Asia Standard Time,1267147855728242689,ctofficialstore,ctofficialstore: PAKET KUOTA TELKOMSEL HARGA TERJANGKAU. DM UNTUK PRICELIST!,ctofficialstore: TELKOMSEL QUOTAS PACKAGE AFFORDABLE PRICE. DM FOR pricelist!
793,2021-02-01 15:06:11 SE Asia Standard Time,1267147855728242689,ctofficialstore,PAKET KUOTA TELKOMSEL HARGA TERJANGKAU. DM UNTUK PRICELIST!,QUOTAS PACKAGE TELKOMSEL AFFORDABLE PRICE. DM FOR pricelist!
